"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16868-6589","QB","Ben","","Roethlisberger","21.008571079799108","7","7700","DAL@PIT","PIT","DAL","","","",""
"16868-31716","QB","Dak","","Prescott","19.912500381469727","8","7700","DAL@PIT","DAL","PIT","","","",""
"16868-6893","WR","Jordy","","Nelson","13.737500190734863","8","7700","GB@TEN","GB","TEN","","","",""
"16868-6826","QB","Eli","","Manning","15.592499732971191","8","7600","CIN@NYG","NYG","CIN","","","",""
"16868-14225","QB","Andy","","Dalton","18.545000076293945","8","7500","CIN@NYG","CIN","NYG","","","",""
"16868-11432","WR","Demaryius","","Thomas","11.622222052680122","9","7500","DEN@NO","DEN","NO","","","",""
"16868-11435","WR","Dez","","Bryant","9.640000152587891","5","7500","DAL@PIT","DAL","PIT","","","",""
"16868-22037","RB","Lamar","","Miller","13.137499809265137","8","7500","HOU@JAC","HOU","JAC","Q","Shoulder","",""
"16868-22015","QB","Russell","","Wilson","14.944999694824219","8","7400","SEA@NE","SEA","NE","","","",""
"16868-16606","WR","DeAndre","","Hopkins","10.175000190734863","8","7400","HOU@JAC","HOU","JAC","","","",""
"16868-14254","RB","DeMarco","","Murray","19.200000339084202","9","7400","GB@TEN","TEN","GB","Q","Toe","",""
"16868-29358","QB","Marcus","","Mariota","19.44222174750434","9","7400","GB@TEN","TEN","GB","","","",""
"16868-14231","QB","Colin","","Kaepernick","18.806666056315105","3","7300","SF@ARI","SF","ARI","","","",""
"16868-29501","WR","Brandin","","Cooks","14","8","7300","DEN@NO","NO","DEN","","","",""
"16868-31459","RB","Spencer","","Ware","14.700000217982701","7","7300","KC@CAR","KC","CAR","","","",""
"16868-34308","QB","Blake","","Bortles","19.517499923706055","8","7300","HOU@JAC","JAC","HOU","","","",""
"16868-7659","QB","Ryan","","Fitzpatrick","12.168888515896267","9","7200","LA@NYJ","NYJ","LA","Q","Knee","",""
"16868-21980","WR","Alshon","","Jeffery","10.287500381469727","8","7200","CHI@TB","CHI","TB","","","",""
"16868-21948","QB","Ryan","","Tannehill","13.947500228881836","8","7200","MIA@SD","MIA","SD","","","",""
"16868-45889","WR","Davante","","Adams","12.8125","8","7200","GB@TEN","GB","TEN","","","",""
"16868-28434","QB","Trevor","","Siemian","13.350000381469727","8","7200","DEN@NO","DEN","NO","","","",""
"16868-6914","TE","Greg","","Olsen","13.725000381469727","8","7200","KC@CAR","CAR","KC","","","",""
"16868-6883","WR","Larry","","Fitzgerald","14.237500190734863","8","7200","SF@ARI","ARI","SF","Q","Ankle","",""
"16868-6899","RB","Matt","","Forte","15.188888549804688","9","7100","LA@NYJ","NYJ","LA","","","",""
"16868-22038","QB","Kirk","","Cousins","18.44499969482422","8","7100","MIN@WAS","WAS","MIN","","","",""
"16868-6759","WR","Brandon","","Marshall","10.01111094156901","9","7100","LA@NYJ","NYJ","LA","Q","Foot","",""
"16868-30447","RB","Todd","","Gurley","11.625","8","7000","LA@NYJ","LA","NYJ","Q","Thigh","",""
"16868-32418","RB","Christine","","Michael","12.925000190734863","8","7000","SEA@NE","SEA","NE","","","",""
"16868-28643","WR","Allen","","Robinson","10.962499618530273","8","7000","HOU@JAC","JAC","HOU","","","",""
"16868-30298","TE","Jordan","","Reed","13.416666666666666","6","7000","MIN@WAS","WAS","MIN","","","",""
"16868-11414","QB","Sam","","Bradford","14.342857360839844","7","7000","MIN@WAS","MIN","WAS","","","",""
"16868-6898","QB","Jay","","Cutler","10.133333206176758","3","7000","CHI@TB","CHI","TB","","","",""
"16868-24920","RB","Devonta","","Freeman","14.222222222222221","9","7000","ATL@PHI","ATL","PHI","","","",""
"16868-24929","WR","Kelvin","","Benjamin","12.037500381469727","8","7000","KC@CAR","CAR","KC","","","",""
"16868-21994","QB","Brock","","Osweiler","12.307499885559082","8","6900","HOU@JAC","HOU","JAC","","","",""
"16868-11505","WR","Emmanuel","","Sanders","11.544444613986546","9","6900","DEN@NO","DEN","NO","","","",""
"16868-14626","WR","Doug","","Baldwin","11.324999809265137","8","6900","SEA@NE","SEA","NE","","","",""
"16868-42142","RB","Jordan","","Howard","13.599999564034599","7","6900","CHI@TB","CHI","TB","","","",""
"16868-28473","RB","Carlos","","Hyde","15.333333333333334","6","6800","SF@ARI","SF","ARI","Q","Shoulder - ac joint","",""
"16868-70324","QB","Carson","","Wentz","13.774999618530273","8","6800","ATL@PHI","PHI","ATL","","","",""
"16868-31394","WR","Jarvis","","Landry","11.600000381469727","8","6800","MIA@SD","MIA","SD","Q","Shoulder","",""
"16868-6733","RB","Jonathan","","Stewart","11.240000152587891","5","6800","KC@CAR","CAR","KC","","","",""
"16868-6639","QB","Tony","","Romo","11.914999961853027","4","6700","DAL@PIT","DAL","PIT","","","",""
"16868-8005","QB","Alex","","Smith","14.374286106654576","7","6700","KC@CAR","KC","CAR","","","",""
"16868-25079","WR","Stefon","","Diggs","13.085714067731585","7","6700","MIN@WAS","MIN","WAS","","","",""
"16868-14336","RB","Jacquizz","","Rodgers","9.266666412353516","6","6700","CHI@TB","TB","CHI","Q","Foot","",""
"16868-14257","WR","Randall","","Cobb","11.714285714285714","7","6600","GB@TEN","GB","TEN","Q","Hamstring","",""
"16868-22994","QB","Case","","Keenum","14.145000457763672","8","6600","LA@NYJ","LA","NYJ","","","",""
"16868-11512","TE","Jimmy","","Graham","11.1875","8","6600","SEA@NE","SEA","NE","Q","Knee","",""
"16868-21970","RB","Doug","","Martin","7.199999809265137","2","6500","CHI@TB","TB","CHI","Q","Hamstring","",""
"16868-7283","WR","Jeremy","","Maclin","8.0625","8","6500","KC@CAR","KC","CAR","O","Groin","",""
"16868-22288","WR","Cole","","Beasley","12.012499809265137","8","6500","DAL@PIT","DAL","PIT","","","",""
"16868-22027","QB","Nick","","Foles","14","2","6500","KC@CAR","KC","CAR","Q","Elbow","",""
"16868-6535","WR","Kenny","","Britt","11.612500190734863","8","6400","LA@NYJ","LA","NYJ","","","",""
"16868-11779","RB","LeGarrette","","Blount","14.875","8","6400","SEA@NE","NE","SEA","","","",""
"16868-28573","WR","Michael","","Thomas","13.850000381469727","8","6400","DEN@NO","NO","DEN","","","",""
"16868-44449","WR","Willie","","Snead","11.142857142857142","7","6400","DEN@NO","NO","DEN","","","",""
"16868-33076","TE","Travis","","Kelce","10.125","8","6300","KC@CAR","KC","CAR","","","",""
"16868-14211","RB","Mark","","Ingram","13.300000190734863","8","6300","DEN@NO","NO","DEN","","","",""
"16868-42028","WR","Will","","Fuller","9.67142813546317","7","6300","HOU@JAC","HOU","JAC","Q","Knee","",""
"16868-54606","WR","John","","Brown","7.857142857142857","7","6200","SF@ARI","ARI","SF","Q","Hamstring","",""
"16868-6828","RB","Tim","","Hightower","4.712500095367432","8","6200","DEN@NO","NO","DEN","","","",""
"16868-6863","TE","Delanie","","Walker","10.6875","8","6200","GB@TEN","TEN","GB","","","",""
"16868-29734","RB","Ty","","Montgomery","5.942856924874442","7","6200","GB@TEN","GB","TEN","","","",""
"16868-31397","RB","Jeremy","","Hill","11.387499809265137","8","6100","CIN@NYG","CIN","NYG","","","",""
"16868-33557","TE","Tyler","","Eifert","11.050000190734863","2","6100","CIN@NYG","CIN","NYG","","","",""
"16868-6739","WR","DeSean","","Jackson","7.824999809265137","8","6100","MIN@WAS","WAS","MIN","D","Shoulder","",""
"16868-32514","QB","Trevone","","Boykin","5.400000095367432","1","6000","SEA@NE","SEA","NE","","","",""
"16868-21959","QB","Brandon","","Weeden","11.403333028157553","6","6000","HOU@JAC","HOU","JAC","","","",""
"16868-14194","QB","Blaine","","Gabbert","15.539999389648438","5","6000","SF@ARI","SF","ARI","","","",""
"16868-29605","QB","Matt","","Barkley","1.1399999856948853","1","6000","CHI@TB","CHI","TB","","","",""
"16868-54687","RB","Charcandrick","","West","4.828571319580078","7","6000","KC@CAR","KC","CAR","","","",""
"16868-27405","QB","Landry","","Jones","3.484999895095825","4","6000","DAL@PIT","PIT","DAL","","","",""
"16868-30231","QB","Jacoby","","Brissett","9.433333079020182","3","6000","SEA@NE","NE","SEA","IR","Thumb","",""
"16868-25410","QB","Mike","","Glennon","9","1","6000","CHI@TB","TB","CHI","","","",""
"16868-54604","QB","Jimmy","","Garoppolo","8.859999656677246","4","6000","SEA@NE","NE","SEA","","","",""
"16868-38435","QB","Jared","","Goff","0","0","6000","LA@NYJ","LA","NYJ","","","",""
"16868-24755","WR","Jamison","","Crowder","12.362500190734863","8","6000","MIN@WAS","WAS","MIN","","","",""
"16868-7872","QB","Brian","","Hoyer","13.266666412353516","6","6000","CHI@TB","CHI","TB","IR","Forearm","",""
"16868-6844","QB","Shaun","","Hill","10.239999771118164","1","6000","MIN@WAS","MIN","WAS","","","",""
"16868-7859","WR","Julian","","Edelman","8.024999618530273","8","6000","SEA@NE","NE","SEA","Q","Foot","",""
"16868-6679","QB","Matt","","Schaub","-0.20000000298023224","1","6000","ATL@PHI","ATL","PHI","","","",""
"16868-33463","QB","Paxton","","Lynch","12.0600004196167","2","6000","DEN@NO","DEN","NO","","","",""
"16868-7744","QB","Drew","","Stanton","3.265000104904175","4","6000","SF@ARI","ARI","SF","","","",""
"16868-7778","QB","Matt","","Cassel","0.25","2","6000","GB@TEN","TEN","GB","","","",""
"16868-25290","RB","Giovani","","Bernard","11.137499809265137","8","5900","CIN@NYG","CIN","NYG","","","",""
"16868-31047","QB","AJ","","McCarron","8.17999976021903","7","5900","CIN@NYG","CIN","NYG","","","",""
"16868-14704","WR","Chris","","Hogan","7.349999904632568","8","5900","SEA@NE","NE","SEA","Q","Undisclosed","",""
"16868-62535","WR","Tyrell","","Williams","10.722222222222221","9","5900","MIA@SD","SD","MIA","Q","Knee","",""
"16868-30837","WR","Jordan","","Matthews","11.212499618530273","8","5900","ATL@PHI","PHI","ATL","","","",""
"16868-27266","WR","Quincy","","Enunwa","9.911110772026909","9","5800","LA@NYJ","NYJ","LA","","","",""
"16868-27477","WR","Sterling","","Shepard","9.175000190734863","8","5800","CIN@NYG","NYG","CIN","","","",""
"16868-30244","RB","Matt","","Jones","10.185714721679688","7","5800","MIN@WAS","WAS","MIN","","","",""
"16868-14757","RB","Matt","","Asiata","7.25","8","5800","MIN@WAS","MIN","WAS","","","",""
"16868-27776","RB","Tevin","","Coleman","14.557143075125557","7","5800","ATL@PHI","ATL","PHI","O","Hamstring","",""
"16868-22163","WR","Rishard","","Matthews","9.833333333333334","9","5800","GB@TEN","TEN","GB","","","",""
"16868-27457","WR","Kenny","","Stills","7.412499904632568","8","5700","MIA@SD","MIA","SD","Q","Calf","",""
"16868-54608","RB","Jerick","","McKinnon","5.342857360839844","7","5700","MIN@WAS","MIN","WAS","","","",""
"16868-7965","TE","Antonio","","Gates","8.242857251848493","7","5700","MIA@SD","SD","MIA","","","",""
"16868-40857","RB","Peyton","","Barber","5.650000095367432","4","5700","CHI@TB","TB","CHI","","","",""
"16868-22035","WR","Travis","","Benjamin","9.200000339084202","9","5700","MIA@SD","SD","MIA","Q","Knee","",""
"16868-21971","TE","Coby","","Fleener","8.512499809265137","8","5600","DEN@NO","NO","DEN","","","",""
"16868-34154","WR","J.J.","","Nelson","7.266666412353516","6","5600","SF@ARI","ARI","SF","","","",""
"16868-33260","WR","DeVante","","Parker","6.971428462437221","7","5600","MIA@SD","MIA","SD","","","",""
"16868-25760","WR","Allen","","Hurns","8.975000381469727","8","5600","HOU@JAC","JAC","HOU","Q","Concussion","",""
"16868-11495","WR","Brandon","","LaFell","9.449999809265137","8","5600","CIN@NYG","CIN","NYG","","","",""
"16868-8052","RB","Rashad","","Jennings","7.219999694824219","5","5600","CIN@NYG","NYG","CIN","","","",""
"16868-39716","WR","Adam","","Thielen","7.962500095367432","8","5600","MIN@WAS","MIN","WAS","","","",""
"16868-22018","WR","Mohamed","","Sanu","8.677777608235678","9","5600","ATL@PHI","ATL","PHI","","","",""
"16868-22848","QB","Austin","","Davis","7.393333435058594","3","5500","DEN@NO","DEN","NO","","","",""
"16868-14317","TE","Julius","","Thomas","7.571428571428571","7","5500","HOU@JAC","JAC","HOU","","","",""
"16868-11425","RB","Ryan","","Mathews","8.949999809265137","8","5500","ATL@PHI","PHI","ATL","","","",""
"16868-31061","RB","T.J.","","Yeldon","8.399999618530273","8","5500","HOU@JAC","JAC","HOU","","","",""
"16868-11500","QB","Colt","","McCoy","8.819999694824219","1","5500","MIN@WAS","WAS","MIN","","","",""
"16868-6808","QB","Matt","","Moore","0.36000001430511475","1","5500","MIA@SD","MIA","SD","","","",""
"16868-7844","QB","Chad","","Henne","0","0","5500","HOU@JAC","JAC","HOU","","","",""
"16868-30733","WR","Cordarrelle","","Patterson","6.362500190734863","8","5500","MIN@WAS","MIN","WAS","","","",""
"16868-29683","WR","Nelson","","Agholor","5.587500095367432","8","5400","ATL@PHI","PHI","ATL","","","",""
"16868-6641","TE","Jason","","Witten","9.175000190734863","8","5400","DAL@PIT","DAL","PIT","","","",""
"16868-14320","RB","Bilal","","Powell","6.755555470784505","9","5400","LA@NYJ","NYJ","LA","","","",""
"16868-10046","RB","Antone","","Smith","4.466666539510091","3","5400","CHI@TB","TB","CHI","IR","Knee","",""
"16868-54782","TE","Cameron","","Brate","8.387499809265137","8","5400","CHI@TB","TB","CHI","","","",""
"16868-31241","WR","Sammie","","Coates","8.125","8","5400","DAL@PIT","PIT","DAL","","","",""
"16868-26458","WR","Tavon","","Austin","8.550000190734863","8","5400","LA@NYJ","LA","NYJ","","","",""
"16868-8050","TE","Zach","","Miller","9.662500381469727","8","5400","CHI@TB","CHI","TB","","","",""
"16868-28930","RB","James","","White","8.625","8","5400","SEA@NE","NE","SEA","","","",""
"16868-40845","TE","Hunter","","Henry","8.714285714285714","7","5400","MIA@SD","SD","MIA","Q","Knee","",""
"16868-6774","WR","Pierre","","Garcon","7.949999809265137","8","5400","MIN@WAS","WAS","MIN","","","",""
"16868-6627","WR","Ted","","Ginn Jr.","5","8","5300","KC@CAR","CAR","KC","","","",""
"16868-6448","TE","Martellus","","Bennett","10.037500381469727","8","5300","SEA@NE","NE","SEA","Q","Ankle","",""
"16868-39280","RB","Derrick","","Henry","5.412499904632568","8","5300","GB@TEN","TEN","GB","","","",""
"16868-33766","RB","Rob","","Kelley","5.266666730244954","6","5300","MIN@WAS","WAS","MIN","","","",""
"16868-14645","WR","Dontrelle","","Inman","6.222222222222222","9","5300","MIA@SD","SD","MIA","","","",""
"16868-62538","WR","Cameron","","Meredith","8.283333460489908","6","5300","CHI@TB","CHI","TB","","","",""
"16868-11609","RB","James","","Starks","3.049999952316284","4","5300","GB@TEN","GB","TEN","Q","Knee","",""
"16868-52560","WR","Geronimo","","Allison","4.550000190734863","2","5200","GB@TEN","GB","TEN","","","",""
"16868-14198","QB","Christian","","Ponder","0","0","5200","SF@ARI","SF","ARI","","","",""
"16868-29540","RB","Terron","","Ward","4.599999904632568","2","5200","ATL@PHI","ATL","PHI","","","",""
"16868-14288","WR","Torrey","","Smith","5.150000095367432","8","5200","SF@ARI","SF","ARI","Q","Back","",""
"16868-11864","RB","Chris","","Ivory","5.533333460489909","6","5200","HOU@JAC","JAC","HOU","","","",""
"16868-43504","RB","Don","","Jackson","1.0666666825612385","3","5200","GB@TEN","GB","TEN","","","",""
"16868-12546","D","Arizona","","Cardinals","10","8","5200","SF@ARI","ARI","SF","","","",""
"16868-24671","WR","Adam","","Humphries","7.25","8","5200","CHI@TB","TB","CHI","","","",""
"16868-14643","RB","DuJuan","","Harris","13.699999809265137","2","5200","SF@ARI","SF","ARI","","","",""
"16868-27908","TE","C.J.","","Fiedorowicz","7.362500190734863","8","5200","HOU@JAC","HOU","JAC","","","",""
"16868-31836","WR","Terrance","","Williams","7.357142857142857","7","5200","DAL@PIT","DAL","PIT","","","",""
"16868-7784","WR","Darrius","","Heyward-Bey","5.549999872843425","6","5200","DAL@PIT","PIT","DAL","O","Foot","",""
"16868-39445","WR","Brice","","Butler","3.75","8","5100","DAL@PIT","DAL","PIT","","","",""
"16868-41370","WR","Trevor","","Davis","1.414285659790039","7","5100","GB@TEN","GB","TEN","","","",""
"16868-7972","RB","Darren","","Sproles","8.887499809265137","8","5100","ATL@PHI","PHI","ATL","","","",""
"16868-7900","K","Stephen","","Gostkowski","7.875","8","5100","SEA@NE","NE","SEA","","","",""
"16868-10647","K","Matt","","Bryant","11","9","5100","ATL@PHI","ATL","PHI","","","",""
"16868-6768","WR","Eddie","","Royal","11.050000508626303","6","5100","CHI@TB","CHI","TB","Q","Toe","",""
"16868-14349","WR","Jeremy","","Kerley","7.974999904632568","8","5100","SF@ARI","SF","ARI","","","",""
"16868-8803","QB","Chase","","Daniel","-0.019999999552965164","2","5000","ATL@PHI","PHI","ATL","","","",""
"16868-30652","WR","Tanner","","McEvoy","3.22400016784668","5","5000","SEA@NE","SEA","NE","","","",""
"16868-21952","WR","Michael","","Floyd","7.600000108991351","7","5000","SF@ARI","ARI","SF","","","",""
"16868-29593","WR","Marqise","","Lee","7.537499904632568","8","5000","HOU@JAC","JAC","HOU","","","",""
"16868-47772","QB","Brandon","","Doughty","0","0","5000","MIA@SD","MIA","SD","","","",""
"16868-26355","QB","Logan","","Thomas","0","0","5000","CIN@NYG","NYG","CIN","","","",""
"16868-11999","WR","Victor","","Cruz","6.775000095367432","8","5000","CIN@NYG","NYG","CIN","Q","Ankle","",""
"16868-41732","QB","Christian","","Hackenberg","0","0","5000","LA@NYJ","NYJ","LA","","","",""
"16868-14237","TE","Kyle","","Rudolph","9.037500381469727","8","5000","MIN@WAS","MIN","WAS","","","",""
"16868-45797","QB","Garrett","","Grayson","0","1","5000","DEN@NO","NO","DEN","","","",""
"16868-26141","QB","Ryan","","Nassib","6.71999979019165","1","5000","CIN@NYG","NYG","CIN","","","",""
"16868-29445","QB","Sean","","Mannion","1.2400000095367432","1","5000","LA@NYJ","LA","NYJ","","","",""
"16868-53331","QB","Taylor","","Heinicke","0","0","5000","MIN@WAS","MIN","WAS","","","",""
"16868-54705","QB","Dustin","","Vaughan","0","0","5000","DAL@PIT","PIT","DAL","","","",""
"16868-6373","QB","Derek","","Anderson","7.506666819254558","3","5000","KC@CAR","CAR","KC","","","",""
"16868-32366","QB","Jameill","","Showers","0","0","5000","DAL@PIT","DAL","PIT","","","",""
"16868-30253","QB","Jeff","","Driskel","0","0","5000","CIN@NYG","CIN","NYG","","","",""
"16868-31421","QB","Zach","","Mettenberger","7.028571537562779","7","5000","DAL@PIT","PIT","DAL","","","",""
"16868-44500","QB","Keith","","Wenning","0","0","5000","CIN@NYG","CIN","NYG","","","",""
"16868-12553","D","Carolina","","Panthers","7.875","8","5000","KC@CAR","CAR","KC","","","",""
"16868-27801","QB","Nate","","Sudfeld","0","0","5000","MIN@WAS","WAS","MIN","","","",""
"16868-33702","QB","Ryan","","Griffin","0","0","5000","CHI@TB","TB","CHI","","","",""
"16868-8023","QB","Josh","","Johnson","0","0","5000","CIN@NYG","NYG","CIN","","","",""
"16868-26877","QB","Jake","","Heaps","0","0","5000","SEA@NE","SEA","NE","","","",""
"16868-31170","QB","Brandon","","Allen","0","0","5000","HOU@JAC","JAC","HOU","","","",""
"16868-8051","QB","Luke","","McCown","6.199999809265137","2","5000","DEN@NO","NO","DEN","","","",""
"16868-70127","QB","Griffin","","Neal","0","0","5000","DEN@NO","NO","DEN","","","",""
"16868-31798","QB","Bryce","","Petty","0.7599999904632568","1","5000","LA@NYJ","NYJ","LA","","","",""
"16868-23075","QB","Alex","","Tanney","7.960000038146973","1","5000","GB@TEN","TEN","GB","","","",""
"16868-10744","K","Graham","","Gano","8.75","8","5000","KC@CAR","CAR","KC","","","",""
"16868-30788","QB","Tyler","","Bray","0","0","5000","KC@CAR","KC","CAR","","","",""
"16868-7919","QB","Kellen","","Clemens","-0.10000000149011612","1","5000","MIA@SD","SD","MIA","","","",""
"16868-29915","QB","Brett","","Hundley","0","0","5000","GB@TEN","GB","TEN","","","",""
"16868-24912","K","Dustin","","Hopkins","9.875","8","5000","MIN@WAS","WAS","MIN","","","",""
"16868-6687","QB","Mark","","Sanchez","0.11999999731779099","1","5000","DAL@PIT","DAL","PIT","","","",""
"16868-6664","TE","Jacob","","Tamme","6.25","8","5000","ATL@PHI","ATL","PHI","O","Shoulder","",""
"16868-11615","QB","Joe","","Webb","0.26666667064030963","3","5000","KC@CAR","CAR","KC","","","",""
"16868-25969","QB","Tom","","Savage","0","0","5000","HOU@JAC","HOU","JAC","","","",""
"16868-34459","QB","B.J.","","Daniels","0.9200000166893005","4","5000","CHI@TB","CHI","TB","","","",""
"16868-28202","RB","Jeremy","","Langford","7.099999904632568","4","4900","CHI@TB","CHI","TB","","","",""
"16868-30635","RB","Mike","","Davis","1.8571428571428572","7","4900","SF@ARI","SF","ARI","","","",""
"16868-33244","WR","Eli","","Rogers","7.8599998474121096","5","4900","DAL@PIT","PIT","DAL","","","",""
"16868-29500","WR","Markus","","Wheaton","5.033333460489909","3","4900","DAL@PIT","PIT","DAL","O","Shoulder","",""
"16868-14952","K","Dan","","Bailey","9.25","8","4900","DAL@PIT","DAL","PIT","","","",""
"16868-31073","RB","Knile","","Davis","1.2600000381469727","5","4900","KC@CAR","KC","CAR","","","",""
"16868-48344","WR","Albert","","Wilson","4.433333396911621","6","4900","KC@CAR","KC","CAR","","","",""
"16868-12540","D","Minnesota","","Vikings","12.125","8","4900","MIN@WAS","MIN","WAS","","","",""
"16868-27134","WR","Dorial","","Green-Beckham","4.300000190734863","8","4900","ATL@PHI","PHI","ATL","","","",""
"16868-27050","WR","Tyler","","Lockett","3.987499952316284","8","4900","SEA@NE","SEA","NE","","","",""
"16868-24891","RB","Chris","","Thompson","8.412500381469727","8","4900","MIN@WAS","WAS","MIN","","","",""
"16868-28694","TE","Jesse","","James","5.900000095367432","8","4900","DAL@PIT","PIT","DAL","","","",""
"16868-21957","WR","Kendall","","Wright","9.09999974568685","6","4800","GB@TEN","TEN","GB","","","",""
"16868-15006","RB","Shaun","","Draughn","3.942857197352818","7","4800","SF@ARI","SF","ARI","","","",""
"16868-29357","RB","Kenjon","","Barner","3.8999999364217124","6","4800","ATL@PHI","PHI","ATL","","","",""
"16868-28486","WR","Corey","","Brown","4.074999809265137","8","4800","KC@CAR","CAR","KC","","","",""
"16868-54623","WR","Jeff","","Janis","3.6599998474121094","5","4800","GB@TEN","GB","TEN","","","",""
"16868-32045","TE","Vance","","McDonald","7.683333079020183","6","4800","SF@ARI","SF","ARI","","","",""
"16868-25783","RB","Mike","","James","3.5","1","4800","CHI@TB","TB","CHI","","","",""
"16868-12544","D","New York","","Jets","4.333333333333333","9","4800","LA@NYJ","NYJ","LA","","","",""
"16868-22433","TE","Dominique","","Jones","4.799999872843425","3","4800","MIA@SD","MIA","SD","","","",""
"16868-33714","K","Cairo","","Santos","10","8","4800","KC@CAR","KC","CAR","","","",""
"16868-7953","WR","Vincent","","Jackson","4.959999847412109","5","4800","CHI@TB","TB","CHI","IR","Knee","",""
"16868-28080","WR","Devin","","Funchess","5.328571319580078","7","4800","KC@CAR","CAR","KC","","","",""
"16868-6724","K","Steven","","Hauschka","8.375","8","4800","SEA@NE","SEA","NE","","","",""
"16868-26247","K","Brandon","","McManus","9","9","4700","DEN@NO","DEN","NO","","","",""
"16868-26251","WR","Robby","","Anderson","4.657142639160156","7","4700","LA@NYJ","NYJ","LA","","","",""
"16868-53681","WR","Tyreek","","Hill","7.862500190734863","8","4700","KC@CAR","KC","CAR","","","",""
"16868-39373","WR","Jaelen","","Strong","3.3500000635782876","6","4700","HOU@JAC","HOU","JAC","O","Ankle","",""
"16868-27411","RB","Aaron","","Ripkowski","1.9","5","4700","GB@TEN","GB","TEN","","","",""
"16868-32429","K","Josh","","Lambo","10","9","4700","MIA@SD","SD","MIA","","","",""
"16868-12556","D","Houston","","Texans","5.625","8","4700","HOU@JAC","HOU","JAC","","","",""
"16868-12536","D","Kansas City","","Chiefs","10.5","8","4700","KC@CAR","KC","CAR","","","",""
"16868-29725","TE","Levine","","Toilolo","4.028571537562779","7","4700","ATL@PHI","ATL","PHI","","","",""
"16868-33472","RB","C.J.","","Prosise","4.650000095367432","4","4700","SEA@NE","SEA","NE","","","",""
"16868-45683","RB","Kapri","","Bibbs","3.6200000762939455","5","4600","DEN@NO","DEN","NO","","","",""
"16868-6636","K","Mike","","Nugent","7.875","8","4600","CIN@NYG","CIN","NYG","","","",""
"16868-6642","K","Nick","","Folk","7.444444444444445","9","4600","LA@NYJ","NYJ","LA","","","",""
"16868-6427","K","Connor","","Barth","6","8","4600","CHI@TB","CHI","TB","","","",""
"16868-54753","WR","Taylor","","Gabriel","7.516666412353516","6","4600","ATL@PHI","ATL","PHI","","","",""
"16868-37245","RB","Fozzy","","Whittaker","5.675000190734863","8","4600","KC@CAR","CAR","KC","","","",""
"16868-29314","TE","Richard","","Rodgers","4.0428570338657925","7","4600","GB@TEN","GB","TEN","","","",""
"16868-30261","K","Caleb","","Sturgis","10.625","8","4600","ATL@PHI","PHI","ATL","","","",""
"16868-40669","WR","Tyler","","Boyd","4.887499809265137","8","4600","CIN@NYG","CIN","NYG","","","",""
"16868-32058","K","Chris","","Boswell","6","8","4600","DAL@PIT","PIT","DAL","","","",""
"16868-38509","RB","Wendell","","Smallwood","3.6285713740757535","7","4600","ATL@PHI","PHI","ATL","","","",""
"16868-62619","K","Andrew","","Franks","6.5","8","4600","MIA@SD","MIA","SD","","","",""
"16868-8117","WR","Danny","","Amendola","5.362500190734863","8","4600","SEA@NE","NE","SEA","","","",""
